85,76,220,12,0,197,0,50,0,24,223,201,255,188,0,94
85,77,108,12,0,250,0,78,0,54,223,222,255,224,0,70
85,78,102,12,0,239,0,118,0,42,223,187,255,233,0,73
85,82,5,12,0,242,0,85,0,16,223,189,255,227,0,36
85,83,187,12,0,206,0,68,0,26,223,176,255,224,0,21
85,84,244,12,0,213,0,72,0,58,223,190,255,227,0,18
85,85,5,12,0,237,0,72,0,41,223,200,255,232,0,13
85,86,163,12,0,238,0,47,255,230,223,202,255,241,255,253
85,87,40,12,0,186,0,26,255,214,223,187,255,213,0,5
85,90,5,12,0,212,0,4,0,65,223,208,255,239,0,67
85,91,17,12,0,193,0,32,0,63,223,212,255,226,0,81
85,92,207,12,0,174,0,47,0,14,223,175,255,230,0,101
85,95,185,12,0,159,0,33,255,241,223,216,255,220,0,107
85,96,155,12,0,128,0,56,255,234,223,214,255,216,0,98
85,98,188,12,0,118,0,106,0,31,223,192,255,192,0,83
85,99,206,12,0,133,0,109,0,50,223,194,255,180,0,74
85,100,213,12,0,135,0,102,0,61,223,191,255,203,0,55
85,109,115,12,4,42,254,130,254,28,223,254,253,129,2,66
85,110,5,12,4,241,254,126,254,9,223,245,253,79,2,95
85,111,176,12,5,98,254,78,253,190,224,3,252,218,2,123
85,112,240,12,5,225,254,22,253,38,224,79,252,48,2,106
85,113,147,12,6,64,254,30,252,209,224,103,252,0,2,19
85,114,227,12,6,96,254,78,253,24,224,204,251,169,1,191
85,115,67,12,6,179,254,198,253,86,224,224,251,117,1,54
85,117,242,12,5,186,255,204,255,10,223,201,251,88,0,88
85,118,212,12,4,150,255,243,255,94,223,203,250,233,0,82
85,126,225,12,1,58,255,92,253,182,222,71,249,41,0,69
85,128,91,12,255,224,255,142,252,146,221,53,249,128,0,202
85,129,231,12,254,249,255,201,253,85,218,185,248,171,1,147
85,130,61,12,255,40,255,144,253,20,219,192,249,129,2,83
85,131,102,12,255,226,254,196,255,8,221,28,252,25,3,159
85,134,37,12,255,133,0,10,1,86,226,62,253,205,5,69
85,135,56,12,254,194,1,110,1,189,225,61,253,28,5,3
85,136,253,12,253,150,1,244,2,4,225,167,252,89,4,130
85,137,120,12,253,89,2,69,2,25,226,125,252,42,4,43
85,156,210,12,0,168,254,131,254,218,229,38,250,146,0,46
85,157,64,12,0,198,253,248,253,119,228,124,250,34,0,137
85,158,140,12,1,5,253,165,253,16,226,143,249,111,0,242
85,159,92,12,1,103,253,174,253,111,223,116,249,49,1,83
85,160,141,12,1,17,253,239,254,162,220,178,249,6,1,85
85,161,106,12,255,225,254,184,255,17,220,146,248,201,1,136
85,162,174,12,255,104,255,209,254,232,219,19,248,250,1,164
85,163,199,12,254,143,255,169,255,237,220,74,248,212,2,166
85,164,117,12,0,5,0,244,0,76,223,145,250,240,3,199
85,169,51,12,254,36,1,104,1,105,228,69,251,217,3,50
85,170,108,12,254,129,1,189,255,153,229,156,251,8,3,4
85,183,30,12,1,138,2,229,0,67,223,132,250,63,254,195
85,184,67,12,0,218,1,61,1,1,224,255,251,21,255,47
85,188,96,12,255,177,254,253,0,169,228,32,250,17,255,242
85,189,236,12,0,111,254,121,0,15,226,102,249,120,0,50
85,190,227,12,1,9,254,161,0,31,224,47,249,170,0,93
85,191,96,12,0,207,254,235,0,39,222,83,248,192,0,140
85,192,12,12,0,18,255,112,254,134,222,60,248,180,0,53
85,193,246,12,254,146,255,205,253,107,223,158,249,186,255,247
85,194,25,12,252,217,0,39,254,54,217,205,248,49,1,13
85,195,254,12,252,121,255,87,253,53,223,66,249,13,1,205
85,196,191,12,253,130,254,236,255,9,220,82,250,108,3,171
85,197,56,12,253,45,254,58,1,7,220,57,251,62,4,112
85,198,251,12,252,197,254,80,2,54,220,61,251,37,5,106
85,205,229,12,248,93,0,222,2,133,225,52,252,153,3,114
85,213,105,12,219,160,255,189,2,209,218,74,255,0,251,53
85,214,177,12,213,244,253,212,2,176,220,174,254,76,251,138
85,224,36,12,208,107,252,158,253,82,224,85,252,105,253,93
85,225,213,12,208,250,252,116,254,191,222,137,251,166,254,204
85,232,236,12,233,209,255,139,253,167,226,18,250,18,3,245
85,233,241,12,236,33,0,140,253,220,225,131,250,63,3,211
85,235,213,12,241,181,1,76,254,185,224,97,249,114,3,112
85,236,179,12,244,67,1,117,254,145,224,10,249,131,3,2
85,237,41,12,246,93,1,86,254,28,222,130,248,203,3,51
85,238,222,12,248,135,0,129,253,89,220,172,248,199,3,50
85,239,163,12,250,248,254,255,253,188,218,44,248,130,3,108
85,240,99,12,253,37,255,2,253,56,220,14,251,238,1,43
85,241,240,12,253,198,255,120,0,208,219,136,254,73,0,48
85,242,85,12,254,221,254,120,3,160,223,21,255,9,255,90
85,243,104,12,255,228,254,5,2,163,225,81,255,179,253,240
85,244,47,12,0,67,254,12,1,173,224,248,255,211,253,129
85,245,213,12,0,11,254,124,1,40,224,22,255,2,253,39
85,246,185,12,255,94,254,235,0,28,224,14,254,32,253,66
85,247,72,12,254,233,254,245,255,239,224,240,254,46,253,123
85,248,33,12,254,196,254,202,0,122,226,143,253,179,253,243
85,249,5,12,255,50,254,139,0,110,228,78,253,75,254,89
85,250,94,12,255,219,254,142,255,161,228,29,252,149,254,188
85,251,186,12,0,73,254,160,254,87,226,147,251,203,255,56
85,252,103,12,0,87,254,43,253,13,225,229,251,96,255,177
85,253,136,12,0,131,253,222,252,192,224,60,251,24,0,51
85,254,50,12,0,221,253,213,253,129,221,188,250,138,0,220
85,255,227,12,1,66,253,210,254,52,220,115,250,48,1,25
85,1,99,12,255,237,255,114,1,31,215,115,251,35,2,112
85,2,168,12,254,151,253,27,0,179,221,246,253,110,2,252
85,3,30,12,254,237,254,208,2,192,223,5,0,108,4,67
85,4,95,12,254,54,254,234,3,33,223,196,255,162,4,203
85,5,178,12,254,4,255,242,0,30,224,1,255,80,5,96
85,6,87,12,254,143,0,17,255,159,223,138,255,250,5,168
85,7,55,12,254,26,0,235,0,239,226,66,0,114,4,159
85,8,219,12,253,187,2,62,1,30,228,99,255,71,4,39
85,9,77,12,253,246,3,74,255,230,229,115,254,106,3,89
85,10,4,12,253,157,3,193,254,144,228,189,253,158,2,206
85,11,78,12,253,98,3,95,253,235,228,67,252,195,2,177
85,12,146,12,254,29,2,238,253,249,227,224,252,74,2,122
85,13,24,12,255,17,2,194,254,70,224,247,251,185,2,103
85,14,3,12,255,190,1,250,254,101,221,143,250,213,2,159
85,15,68,12,0,199,0,146,254,241,219,64,250,94,3,122
85,16,34,12,2,102,255,70,255,246,220,127,250,195,3,89
85,17,185,12,4,78,0,126,255,228,215,67,250,85,3,142
85,18,191,12,4,160,254,79,0,82,222,131,252,223,0,52
85,20,173,12,2,209,2,119,3,72,221,211,255,46,253,48
85,21,199,12,2,133,1,187,2,123,221,175,255,160,252,212
85,23,91,12,1,76,255,101,2,28,223,110,255,116,253,195
85,24,201,12,1,98,254,62,1,235,226,148,255,73,254,118
85,25,101,12,1,78,253,196,0,215,228,182,254,243,254,233
85,26,155,12,1,56,253,160,255,212,229,209,254,204,255,103
85,27,254,12,1,45,253,81,254,218,229,150,254,37,0,0
85,28,123,12,1,83,253,58,254,14,227,195,253,198,0,111
85,29,183,12,1,42,253,51,253,153,225,145,253,72,1,2
85,30,67,12,1,69,253,123,253,22,221,159,252,100,1,137
85,31,51,12,1,58,254,89,253,63,219,206,252,31,1,148
85,32,210,12,0,163,255,76,253,245,219,197,252,147,1,182
85,33,149,12,255,228,0,201,254,168,215,172,252,51,2,131
85,34,205,12,254,237,255,180,255,121,222,128,253,110,2,224
85,35,51,12,0,22,0,43,0,60,223,82,254,250,4,125
85,36,170,12,0,221,255,233,1,67,221,250,255,240,4,203
85,37,156,12,0,97,0,113,1,183,221,213,0,93,4,243
85,38,166,12,0,84,0,125,1,139,221,182,255,197,4,226
85,39,68,12,255,225,1,41,1,45,224,153,255,240,3,149
85,40,52,12,255,9,2,42,255,191,226,143,254,134,3,62
85,41,232,12,255,34,2,6,253,131,228,124,253,156,3,55
85,42,13,12,255,143,1,126,252,142,229,164,253,240,2,242
85,43,230,12,255,223,1,27,253,79,229,162,253,215,3,54
85,44,127,12,0,213,0,235,254,161,228,104,253,132,3,68
85,45,46,12,1,108,1,63,255,174,225,111,253,83,3,37
85,46,247,12,1,165,0,198,0,101,222,239,252,96,3,238
85,47,8,12,2,120,0,19,0,23,221,121,251,193,4,66
85,48,16,12,3,43,255,146,255,114,221,45,251,227,3,233
85,49,116,12,3,178,255,72,255,26,222,86,252,24,3,8
85,50,17,12,5,10,254,11,255,186,218,225,250,203,3,177
85,51,35,12,6,30,253,145,254,119,222,33,252,42,1,202
